TRANSACTION_ID,ACCOUNT_ID,TXN_DATE,AMOUNT
6236,165,2024-03-07,9241.94
6237,360,2025-04-03,4026.11
6238,264,2024-10-16,6959.47
6239,794,2026-08-03,5423.27
6240,453,2025-07-28,3042.2
6241,648,2024-12-29,1841.19
6242,530,2025-06-08,3585.12
6243,820,2026-07-24,7340.98
6244,396,2024-06-24,13461.02
6245,777,2024-09-03,6161.68
6246,809,2025-06-15,2229.59
6247,830,2024-04-12,1354.71
6248,627,2025-05-21,5258.42
6249,883,2024-06-02,322.01
6250,671,2026-04-22,23392.41
6251,281,2026-01-24,6060.48
6252,142,2024-02-17,10748.78
6253,189,2025-06-08,8787.23
6254,517,2024-07-23,5971.9
6255,149,2025-07-21,5652.67
6256,214,2025-06-15,7673.91
6257,566,2026-08-01,2781.77
6258,300,2024-06-22,4090.71
6259,613,2025-05-07,8038.32
6260,898,2026-07-30,751.73
6261,80,2024-04-24,3964.15
6262,578,2024-09-04,3534.8
6263,739,2025-12-01,287.98
6264,127,2024-04-15,6487.65
6265,705,2024-07-21,4830.1
6266,457,2026-07-22,3957.37
6267,566,2025-07-20,9312.78
6268,47,2024-02-24,8142.21
6269,393,2026-04-13,8657.64
6270,331,2025-05-25,3579.92
6271,139,2025-04-10,2700.47
6272,687,2026-08-25,4731.44
6273,456,2024-11-02,5924.97
6274,791,2025-01-04,7193.22
6275,144,2025-07-15,1584.22
6276,658,2024-08-23,5595.62
6277,545,2024-05-03,10181.38
6278,586,2024-05-14,1826.17
6279,279,2024-10-26,261.6
6280,622,2024-03-18,73.32
6281,223,2025-05-06,2670.74
6282,687,2026-08-26,1266.0
6283,397,2024-09-04,6258.23
6284,432,2024-02-09,5407.64
6285,523,2024-02-08,390.06
6286,76,2024-06-11,9815.33
6287,331,2025-07-24,2004.8
6288,183,2025-04-03,1476.61
6289,868,2025-01-26,5170.3
6290,380,2026-01-05,2471.84
6291,6,2025-01-15,4772.55
6292,24,2025-08-23,3421.41
6293,822,2026-08-29,10713.65
6294,142,2024-06-14,4868.45
6295,1,2024-04-18,3046.84
6296,191,2024-07-31,3835.3
6297,196,2024-05-30,9002.61
6298,72,2026-03-19,1604.98
6299,897,2026-05-04,6547.26
6300,54,2025-06-29,4038.74
6301,656,2024-05-07,4157.52
6302,754,2026-04-10,1275.22
6303,581,2026-06-13,2688.06
6304,120,2025-02-01,2174.28
6305,654,2025-10-17,4019.28
6306,297,2025-08-16,797.73
6307,368,2025-05-29,219.64
6308,227,2024-12-10,2454.14
6309,706,2024-09-28,9147.27
6310,522,2024-09-25,6061.86
6311,140,2024-12-16,3649.3
6312,367,2026-01-10,1384.28
6313,715,2026-03-16,1988.88
6314,844,2024-04-20,3192.09
6315,846,2024-02-26,1078.62
6316,122,2025-04-11,5683.51
6317,772,2026-01-19,5562.29
6318,510,2025-06-30,2411.91
6319,666,2026-03-18,3379.75
6320,348,2025-11-26,3312.7
6321,587,2025-11-19,5241.69
6322,233,2025-06-09,1550.29
6323,469,2024-02-23,22037.02
6324,204,2024-06-24,790.75
6325,356,2025-12-25,1575.62
6326,368,2024-10-28,4594.84
6327,780,2025-12-06,13619.04
6328,566,2024-11-26,2221.22
6329,583,2024-01-13,1327.54
6330,256,2025-10-21,2918.09
6331,392,2026-05-19,6704.6
6332,426,2025-03-10,6989.51
6333,707,2024-05-08,6036.03
6334,167,2025-02-08,14747.18
6335,49,2026-07-25,7019.35
6336,455,2024-11-06,8199.65
6337,732,2024-03-10,8861.02
6338,661,2026-01-18,1150.1
6339,730,2024-08-20,3263.33
6340,355,2024-02-06,1607.99
6341,206,2025-11-03,1777.08
6342,594,2024-11-25,2646.9
6343,34,2024-05-13,5132.46
6344,806,2024-02-22,13120.91
6345,643,2024-06-29,6474.03
6346,454,2024-05-25,5538.77
6347,180,2024-01-11,2707.24
6348,226,2024-12-27,14148.81
6349,897,2026-03-16,715.1
6350,14,2025-01-20,7170.95
6351,9,2024-02-06,4299.09
6352,313,2026-05-09,8933.74
6353,207,2025-09-08,3875.13
6354,610,2026-07-29,10903.36
6355,38,2025-07-21,1379.33
6356,707,2025-04-10,49.07
6357,705,2025-05-13,794.98
6358,207,2024-01-07,2776.61
6359,521,2024-12-31,5154.52
6360,605,2025-03-06,1952.4
6361,764,2024-10-19,4321.58
6362,660,2026-03-27,6092.55
6363,867,2026-07-22,1490.38
6364,105,2025-04-11,1542.26
6365,550,2026-02-04,587.0
6366,696,2024-08-05,10905.85
6367,209,2026-06-18,11110.44
6368,197,2025-11-16,4281.74
6369,84,2025-12-16,894.44
6370,888,2025-08-02,12636.72
6371,780,2026-03-19,1545.34
6372,109,2025-06-04,631.3
6373,221,2026-07-29,1497.69
6374,413,2025-10-07,1289.11
6375,805,2025-03-18,952.95
6376,744,2024-07-22,1922.7
6377,791,2026-06-03,3979.76
6378,746,2024-02-24,7099.31
6379,566,2024-02-11,2969.1
6380,262,2024-01-31,2989.93
6381,544,2024-04-15,2897.48
6382,445,2024-08-28,631.51
6383,856,2025-04-23,6946.3
6384,404,2024-09-26,8988.15
6385,681,2025-03-18,12175.5
6386,157,2025-03-12,2542.68
6387,615,2025-03-03,11617.28
6388,409,2024-02-28,7692.95
6389,393,2025-06-07,1026.42
6390,680,2024-10-19,1550.14
6391,436,2025-06-08,4058.37
6392,54,2024-02-29,2988.46
6393,351,2026-04-28,805.66
6394,867,2025-12-05,4029.61
6395,852,2024-12-03,4123.39
6396,553,2024-12-16,7616.44
6397,575,2024-11-04,2129.25
6398,237,2026-08-24,1603.7
6399,703,2025-11-15,572.46
6400,540,2025-03-24,4737.13
6401,34,2025-09-24,4252.6
6402,855,2024-03-03,13454.21
6403,768,2026-03-20,7196.98
6404,74,2025-08-03,2145.18
6405,376,2024-10-28,3788.22
6406,669,2025-11-06,781.63
6407,664,2024-01-07,2521.94
6408,151,2025-04-23,4422.37
6409,37,2026-07-09,13947.69
6410,887,2026-01-10,1276.12
6411,805,2024-02-13,10633.15
6412,665,2025-07-29,4687.32
6413,594,2025-10-25,7062.15
6414,618,2025-05-28,3659.58
6415,412,2024-11-09,1770.92
6416,616,2025-10-23,10189.5
6417,274,2025-02-16,2337.52
6418,76,2026-07-14,6733.24
6419,280,2026-03-28,874.26
6420,265,2026-06-05,1183.55
6421,274,2025-02-13,266.84
6422,424,2025-10-22,3283.33
6423,118,2024-05-20,4693.0
6424,367,2026-01-03,3781.87
6425,418,2026-01-05,560.64
6426,170,2026-01-26,1210.72
6427,409,2024-01-20,6967.0
6428,607,2025-03-20,2089.55
6429,371,2024-09-24,3955.48
6430,3,2026-06-11,1931.32
6431,633,2025-06-08,6310.85
6432,521,2025-08-19,1954.0
6433,378,2025-03-02,3024.82
6434,21,2024-04-21,8510.21
6435,81,2025-08-27,3855.78
6436,72,2025-08-18,1386.64
6437,767,2025-01-06,5485.22
6438,278,2025-09-05,559.11
6439,383,2025-01-15,1319.82
6440,627,2025-10-05,634.12
6441,590,2024-12-05,6449.39
6442,58,2026-01-23,5148.57
6443,837,2026-05-15,5882.68
6444,239,2025-04-17,4491.75
6445,691,2024-01-17,10030.42
6446,749,2025-10-27,4396.82
6447,485,2026-07-05,2058.98
6448,146,2025-11-23,1454.59
6449,491,2024-12-15,4339.78
6450,221,2025-07-04,9385.27
6451,765,2024-12-21,838.5
6452,680,2026-01-24,5755.63
6453,742,2025-12-08,3023.76
6454,746,2025-09-01,8289.23
6455,161,2025-01-13,455.38
6456,28,2024-06-17,13494.89
6457,564,2025-08-24,2985.65
6458,553,2024-11-24,330.62
6459,780,2026-05-31,815.11
6460,575,2024-03-02,14958.08
6461,723,2026-04-05,5733.63
6462,314,2026-01-30,2666.69
6463,113,2025-05-17,17565.26
6464,35,2026-08-26,4233.27
6465,393,2025-11-29,7888.06
6466,2,2024-02-10,1189.89
6467,467,2025-01-17,2561.57
6468,361,2026-03-30,4169.94
6469,233,2026-01-26,2255.05
6470,533,2024-06-05,9935.57
6471,612,2024-06-14,5589.38
6472,36,2026-06-19,808.7
6473,429,2024-02-14,2838.83
6474,846,2026-07-14,1497.42
6475,268,2025-06-11,5706.74
6476,703,2026-02-26,2241.6
6477,304,2024-07-28,330.86
6478,245,2024-12-01,4919.52
6479,772,2025-12-11,2113.82
6480,321,2024-06-07,11093.63
6481,780,2024-04-08,984.79
6482,590,2025-08-16,1609.73
6483,732,2024-01-09,2709.13
6484,734,2026-07-04,5164.89
6485,823,2025-10-20,8493.08
6486,500,2025-11-26,2561.73
6487,858,2025-05-03,4286.9
6488,54,2025-08-31,508.99
6489,443,2026-07-17,1633.02
6490,357,2024-01-05,2305.43
6491,88,2024-08-29,2701.0
6492,786,2025-11-10,6269.66
6493,721,2024-04-30,15618.41
6494,674,2024-08-27,1740.94
6495,571,2024-01-23,5683.45
6496,542,2024-02-23,9894.73
6497,343,2025-03-09,9506.06
6498,616,2025-10-05,1273.64
6499,878,2024-04-08,9071.8
6500,227,2026-08-16,858.42
6501,305,2026-01-26,832.96
6502,99,2025-10-08,3757.01
6503,817,2024-03-11,2287.44
6504,478,2025-05-20,11795.18
6505,534,2026-06-16,310.68
6506,240,2024-08-20,3805.62
6507,33,2025-06-11,8004.72
6508,725,2025-07-04,265.49
6509,775,2025-11-09,2442.76
6510,307,2026-06-14,7827.47
6511,686,2024-05-07,3465.89
6512,515,2024-03-02,3463.57
6513,579,2024-03-28,8514.54
6514,156,2024-09-17,5323.27
6515,554,2024-12-10,1659.77
6516,146,2026-05-06,13428.02
6517,197,2025-05-22,2981.73
6518,322,2025-12-27,786.76
6519,194,2025-07-15,3638.9
6520,819,2026-07-17,3246.16
6521,27,2024-11-17,5159.13
6522,814,2025-10-14,5953.69
6523,139,2024-09-22,555.23
6524,784,2024-08-15,2738.04
6525,303,2026-08-14,5356.63
6526,830,2024-01-24,3520.3
6527,487,2024-09-22,2087.05
6528,441,2025-01-11,6825.86
6529,118,2024-05-14,6781.58
6530,391,2026-01-22,3241.7
6531,502,2024-12-16,83.9
6532,886,2025-03-23,1747.35
6533,237,2024-10-23,9904.71
6534,75,2026-05-19,2482.51
6535,229,2025-02-15,12986.13
6536,219,2026-02-06,1346.31
6537,854,2025-08-31,886.62
6538,136,2026-07-20,11723.11
6539,894,2025-08-11,709.32
6540,102,2026-08-19,2375.8
6541,731,2025-11-11,2771.83
6542,374,2024-02-27,1300.76
6543,49,2024-06-01,7502.06
6544,553,2026-02-08,2971.91
6545,656,2024-02-14,546.06
6546,755,2024-07-04,1057.6
6547,161,2026-02-10,1674.78
6548,556,2024-12-11,3773.81
6549,513,2024-07-30,740.07
6550,399,2024-07-11,15308.48
6551,805,2024-11-03,1924.81
6552,381,2026-03-27,8910.28
6553,343,2025-03-20,2243.93
6554,473,2026-07-19,1245.93
6555,836,2025-11-29,7954.07
6556,781,2024-09-18,9550.11
6557,638,2024-06-08,82.12
6558,73,2026-07-09,4242.39
6559,271,2026-05-29,1518.1
6560,14,2024-04-29,4025.77
6561,86,2024-11-09,2703.98
6562,749,2025-12-25,5163.62
6563,734,2026-08-16,12736.41
6564,93,2026-05-31,965.44
6565,413,2024-10-05,2590.01
6566,252,2026-05-24,7975.17
6567,66,2025-12-08,1036.5
6568,344,2025-03-27,9442.02
6569,93,2025-01-02,3904.77
6570,663,2026-03-03,608.12
6571,871,2026-03-26,410.11
6572,381,2026-06-10,1708.46
6573,219,2025-03-26,2024.5
6574,450,2024-09-17,441.58
6575,870,2026-04-28,5349.01
6576,144,2024-10-22,6081.32
6577,614,2026-01-05,5807.58
6578,84,2025-05-11,7341.91
6579,271,2025-07-25,2206.68
6580,396,2024-07-23,4690.32
6581,346,2024-08-31,7281.99
6582,161,2025-09-28,5406.45
6583,700,2024-09-10,4311.08
6584,606,2025-10-14,9725.1
6585,392,2026-08-24,2441.04
6586,377,2024-03-21,2424.08
6587,68,2026-06-21,3902.05
6588,595,2024-06-16,3886.22
6589,207,2024-05-14,3747.69
6590,271,2026-03-24,496.82
6591,775,2024-07-17,8088.68
6592,578,2025-09-23,4678.47
6593,627,2024-04-14,249.19
6594,239,2024-03-25,9655.48
6595,451,2024-07-15,1983.82
6596,13,2025-05-22,3645.36
6597,221,2024-10-09,1127.38
6598,721,2024-08-05,21589.59
6599,428,2026-03-27,3153.7
6600,572,2024-06-18,2085.69
6601,710,2024-04-02,7613.34
6602,844,2024-04-17,913.53
6603,74,2026-05-10,8476.17
6604,523,2025-04-08,2858.32
6605,896,2026-08-05,6411.27
6606,180,2026-02-26,4390.12
6607,774,2024-10-01,2675.02
6608,523,2026-02-09,491.05
6609,287,2025-03-20,3862.44
6610,705,2025-06-30,1442.58
6611,784,2025-05-31,3761.06
6612,129,2026-01-09,7049.05
6613,614,2024-07-19,5402.73
6614,843,2024-02-27,25.4
6615,600,2025-12-14,2420.24
6616,493,2026-07-19,1764.62
6617,126,2025-07-19,2010.8
6618,406,2024-04-24,4102.37
6619,816,2024-04-19,2125.38
6620,720,2025-06-15,1417.09
6621,406,2026-05-23,735.37
6622,279,2025-08-21,2299.43
6623,723,2024-10-21,6619.23
6624,871,2025-08-28,6897.38
6625,270,2024-06-01,4464.08
6626,730,2025-04-12,166.68
6627,278,2026-08-15,4083.13
6628,745,2025-09-05,10567.86
6629,869,2024-04-10,826.84
6630,597,2024-07-15,2201.36
6631,447,2024-02-28,6672.99
6632,283,2025-01-26,216.32
6633,54,2024-08-19,2251.57
6634,48,2026-08-13,12451.67
6635,753,2024-11-07,11396.27
6636,596,2024-02-03,11462.72
6637,205,2025-02-26,2288.04
6638,497,2025-12-19,9579.27
6639,791,2025-10-30,4222.78
6640,584,2026-08-10,1353.25
6641,825,2024-12-22,1833.64
6642,106,2025-05-24,5039.45
6643,66,2025-06-29,178.22
6644,600,2024-01-24,2955.65
6645,525,2024-01-06,3816.88
6646,620,2026-02-15,5876.78
6647,884,2025-01-10,313.48
6648,99,2025-11-02,2992.42
6649,838,2026-07-10,7388.99
6650,55,2024-08-26,15025.89
6651,473,2026-01-25,1354.49
6652,749,2024-07-27,9532.15
6653,613,2025-12-23,7052.46
6654,201,2024-06-04,10785.74
6655,544,2024-10-23,202.79
6656,812,2025-04-03,6192.83
6657,183,2025-04-20,9355.09
6658,844,2024-01-30,3380.05
6659,588,2026-04-03,2516.08
6660,79,2024-01-06,3857.15
6661,300,2026-05-08,8766.3
6662,776,2024-07-20,1440.02
6663,305,2025-11-23,1317.35
6664,853,2025-11-24,89.72
6665,378,2025-03-21,3060.07
6666,309,2025-06-07,619.93
6667,767,2024-03-12,3120.58
6668,707,2026-05-28,1127.54
6669,215,2024-04-26,1923.45
6670,703,2025-10-03,2275.89
6671,226,2024-01-01,4015.36
6672,807,2025-12-28,4317.16
6673,7,2024-12-16,2688.5
6674,596,2025-04-14,2143.86
6675,140,2024-01-23,1895.68
6676,610,2024-08-01,400.59
6677,881,2025-02-28,8776.71
6678,601,2025-11-30,1357.08
6679,391,2025-08-05,3491.77
6680,741,2024-09-11,775.87
6681,176,2025-08-03,6070.69
6682,489,2024-08-05,3586.62
6683,870,2025-06-25,4621.42
6684,321,2025-06-10,736.27
6685,25,2024-08-08,4826.7
6686,398,2024-07-14,215.65
6687,436,2025-05-21,1672.8
6688,731,2025-07-26,876.41
6689,725,2026-08-13,3534.57
6690,307,2025-04-28,9264.94
6691,696,2025-03-09,5545.39
6692,129,2025-04-08,10843.04
6693,171,2026-05-02,3679.52
6694,544,2024-10-26,6176.97
6695,638,2025-01-06,7852.98
6696,727,2024-12-25,7779.85
6697,561,2025-08-30,686.84
6698,115,2025-11-12,1321.29
6699,608,2025-04-14,7128.28
6700,387,2024-09-14,10940.89
6701,240,2025-11-02,1215.18
6702,306,2024-09-25,1433.98
6703,730,2026-05-24,5492.12
6704,160,2025-08-31,2143.18
6705,504,2025-03-05,7498.24
6706,75,2024-08-15,5909.18
6707,653,2026-01-08,8360.77
6708,135,2025-08-17,2489.85
6709,846,2026-05-10,2019.64
6710,794,2025-11-20,1463.91
6711,770,2026-02-08,10732.48
6712,314,2024-03-30,734.94
6713,705,2024-01-24,617.81
6714,122,2025-10-03,3782.21
6715,261,2024-01-01,1981.25
6716,120,2026-05-18,7905.22
6717,49,2026-05-10,547.8
6718,331,2025-07-24,2762.27
6719,518,2025-12-12,286.25
6720,777,2025-02-15,2337.66
6721,32,2026-07-23,3701.88
6722,367,2024-02-05,3167.67
6723,643,2024-10-12,2963.09
6724,182,2025-11-11,5957.19
6725,664,2026-02-07,1134.06
6726,514,2024-08-24,4709.0
6727,507,2026-02-20,2855.89
6728,113,2025-03-25,2377.73
6729,152,2026-04-15,5173.03
6730,790,2024-09-17,3975.13
6731,789,2025-11-05,4972.5
6732,408,2024-07-21,14400.56
6733,537,2024-05-14,2827.08
6734,488,2025-11-18,650.57
6735,464,2025-10-25,1174.7
6736,641,2024-10-13,10659.58
6737,511,2025-08-12,2284.06
6738,113,2026-07-07,5925.06
6739,75,2024-11-21,3157.86
6740,766,2025-05-04,937.85
6741,667,2024-07-22,3932.23
6742,179,2025-05-20,1562.22
6743,55,2026-05-12,1794.33
6744,198,2025-09-11,3176.79
6745,521,2024-05-18,381.35
6746,526,2025-12-23,5808.61
6747,153,2025-02-15,2028.18
6748,159,2024-01-18,6499.22
6749,187,2025-08-30,6295.89
6750,399,2024-10-18,2721.12
6751,210,2026-08-05,3704.3
6752,411,2026-08-28,4753.1
6753,13,2025-10-16,2270.47
6754,843,2025-09-07,253.42
6755,803,2024-10-24,3903.69
6756,305,2024-03-10,7819.81
6757,724,2024-02-29,1499.36
6758,482,2025-03-28,6801.38
6759,29,2024-11-05,789.53
6760,257,2026-07-25,2538.9
6761,52,2024-10-12,2940.4
6762,638,2024-07-28,3242.98
6763,705,2026-03-09,1251.93
6764,556,2026-03-25,804.04
6765,7,2025-01-02,2638.7
6766,213,2024-03-20,5302.09
6767,423,2024-04-05,1473.62
6768,131,2025-05-22,2863.44
6769,97,2026-04-28,14408.67
6770,274,2025-01-12,4194.07
6771,533,2024-01-18,2627.06
6772,80,2024-12-31,3126.35
6773,899,2024-01-03,12358.62
6774,414,2025-02-16,5456.03
6775,155,2025-04-07,1567.45
6776,19,2025-12-13,5875.25
6777,862,2024-03-08,1030.72
6778,536,2025-04-13,3593.4
6779,779,2024-06-21,8919.01
6780,699,2025-03-30,3627.55
6781,888,2026-08-18,936.81
6782,801,2025-12-23,3319.37
6783,690,2026-04-03,8865.8
6784,767,2024-02-07,1444.31
6785,772,2026-01-14,5801.3
6786,230,2026-04-24,9251.15
6787,536,2025-10-16,4664.18
6788,888,2026-02-01,3445.3
6789,781,2024-02-16,1585.23
6790,95,2025-12-21,1811.73
6791,101,2026-03-26,2603.01
6792,181,2024-08-12,5921.85
6793,668,2025-04-04,17058.14
6794,355,2025-02-16,1462.64
6795,566,2024-04-05,5291.13
6796,126,2024-05-05,7608.13
6797,54,2024-10-20,3394.23
6798,694,2024-04-16,3263.79
6799,263,2025-05-04,541.12
6800,39,2024-02-24,3903.31
6801,195,2024-01-14,3125.3
6802,291,2025-09-05,2346.5
6803,365,2024-09-03,4489.27
6804,808,2025-01-03,1139.1
6805,179,2024-11-23,1416.73
6806,544,2025-04-02,3978.75
6807,248,2025-03-28,10645.22
6808,449,2024-05-09,2807.6
6809,267,2024-01-02,3404.34
6810,310,2025-03-08,3300.48
6811,540,2025-07-05,1081.92
6812,531,2026-01-19,2481.73
6813,122,2024-07-11,3813.38
6814,142,2024-03-22,3739.27
6815,217,2025-08-05,4801.51
6816,810,2026-05-29,1025.82
6817,286,2024-08-21,1733.31
6818,521,2024-03-24,381.34
6819,405,2025-01-27,9465.55
6820,319,2025-06-30,2156.37
6821,35,2025-08-31,4159.54
6822,398,2024-04-19,3226.63
6823,900,2025-10-02,90.95
6824,847,2024-11-30,804.05
6825,271,2024-01-30,3098.5
6826,480,2026-06-18,5231.56
6827,259,2025-06-05,4889.11
6828,830,2024-10-24,664.75
6829,500,2026-03-07,1075.16
6830,829,2026-02-16,4528.48
6831,769,2024-07-20,4852.87
6832,295,2026-07-25,612.38
6833,412,2025-06-02,4507.17
6834,513,2024-09-12,3077.92
6835,224,2025-03-12,2563.13
6836,749,2024-07-02,10893.32
6837,510,2026-04-08,2812.0
6838,187,2024-09-18,1892.15
6839,435,2025-03-03,6234.06
6840,740,2024-03-07,6023.33
6841,381,2026-07-09,9070.98
6842,640,2024-10-22,5700.72
6843,886,2025-09-28,5516.38
6844,302,2024-12-10,3314.8
6845,897,2025-07-01,1145.5
6846,373,2025-06-30,4970.68
6847,506,2024-10-11,1003.1
6848,696,2025-02-25,3308.84
6849,62,2025-08-04,3221.07
6850,632,2024-07-30,3301.62
6851,511,2024-05-07,332.45
6852,590,2024-06-22,2147.36
6853,858,2025-02-09,18144.44
6854,437,2024-07-27,3649.67
6855,834,2024-10-04,7324.96
6856,511,2025-10-30,4499.97
6857,194,2025-10-15,14633.9
6858,588,2026-07-08,4543.08
6859,172,2026-01-14,3668.24
6860,810,2025-02-17,743.12
6861,138,2026-06-24,787.52
6862,449,2026-06-16,1801.37
6863,738,2024-08-04,2730.6
6864,9,2024-06-16,893.72
6865,442,2026-05-12,3634.89
6866,456,2026-05-18,3514.81
6867,305,2026-04-04,11953.78
6868,606,2025-03-24,13277.49
6869,293,2026-04-20,6243.38
6870,337,2026-01-19,6388.64
6871,248,2025-12-22,8313.2
6872,562,2025-08-10,4571.42
6873,795,2024-09-18,8670.31
6874,160,2025-12-29,655.78
6875,369,2026-05-05,6962.48
6876,204,2026-05-12,956.85
6877,220,2025-08-07,1127.48
6878,875,2024-02-08,8232.86
6879,640,2025-12-23,1610.0
6880,851,2024-09-04,1174.07
6881,572,2024-07-19,4850.22
6882,600,2024-03-17,1434.62
6883,644,2024-06-02,1175.96
6884,588,2025-04-22,554.83
6885,740,2024-09-26,2067.48
6886,294,2025-01-07,6190.9
6887,92,2025-05-13,6963.51
6888,440,2025-05-28,2598.94
6889,2,2025-02-10,11765.96
6890,43,2025-03-17,5087.63
6891,46,2026-05-15,8359.53
6892,70,2024-10-03,1829.02
6893,637,2024-01-13,2394.3
6894,538,2026-02-19,2754.38
6895,842,2024-03-19,2362.92
6896,261,2026-01-25,118.69
6897,298,2024-11-13,3465.95
6898,442,2026-03-31,4508.62
6899,704,2024-06-12,4258.82
6900,838,2024-06-09,12776.63
6901,657,2025-01-31,13545.17
6902,457,2025-02-12,339.8
6903,881,2025-11-30,10089.2
6904,164,2025-09-23,12225.69
6905,424,2026-08-26,181.15
6906,223,2025-10-22,5989.4
6907,150,2024-07-16,3553.6
6908,357,2024-03-27,11749.94
6909,689,2024-09-16,11165.28
6910,288,2026-08-16,23491.18
6911,737,2026-01-19,6176.16
6912,550,2025-12-23,5274.8
6913,637,2024-09-22,1426.57
6914,219,2025-04-02,2013.88
6915,777,2025-11-17,5495.43
6916,184,2026-07-12,1914.06
6917,335,2025-07-22,3530.9
6918,705,2024-01-21,425.5
6919,622,2026-04-13,3767.41
6920,270,2026-06-29,232.96
6921,238,2024-02-02,8129.23
6922,390,2025-01-17,3953.55
6923,402,2026-08-13,1753.15
6924,54,2026-07-18,2910.5
6925,219,2026-07-29,1938.63
6926,140,2026-08-09,1327.63
6927,140,2024-01-22,2228.6
6928,319,2024-05-27,2245.76
6929,33,2025-05-02,2629.8
6930,610,2025-08-11,97.38
6931,605,2025-01-26,8642.0
6932,199,2024-09-18,8781.16
6933,788,2024-09-04,3260.48
6934,535,2025-08-11,14042.8
6935,283,2026-08-11,2401.38
6936,175,2026-03-16,3679.99
6937,387,2024-06-19,5210.44
6938,865,2024-05-24,3584.55
6939,4,2024-09-13,1763.29
6940,19,2025-12-15,3434.79
6941,372,2024-01-09,649.46
6942,828,2025-11-17,1335.02
6943,254,2025-07-19,7327.02
6944,673,2025-10-05,20465.75
6945,517,2026-04-19,1694.88
6946,180,2025-07-30,2786.28
6947,818,2025-08-29,2625.3
6948,147,2025-04-13,4183.17
6949,456,2025-09-27,8077.47
6950,597,2025-01-05,3825.57
6951,608,2024-03-05,696.39
6952,769,2024-01-25,1851.38
6953,635,2025-11-27,4710.81
6954,592,2025-09-13,2334.76
6955,138,2025-02-02,2429.37
6956,276,2025-12-28,2497.93
6957,312,2025-04-06,9050.91
6958,334,2024-09-05,936.4
6959,102,2025-07-24,6593.96
6960,86,2025-01-03,1790.57
6961,397,2026-08-08,3941.46
6962,651,2025-12-04,5669.79
6963,799,2025-12-30,3119.08
6964,847,2025-11-01,7660.52
6965,433,2025-10-28,11670.94
6966,809,2026-01-23,13278.42
6967,411,2025-02-25,4992.82
6968,427,2026-03-12,1916.56
6969,189,2024-02-03,666.17
6970,566,2025-10-11,1195.55
6971,280,2025-06-09,10575.68
6972,437,2024-01-09,4788.2
6973,843,2025-10-06,2952.03
6974,492,2024-01-03,571.85
6975,273,2025-11-17,2412.64
6976,604,2025-05-26,10302.48
6977,659,2025-08-15,3931.42
6978,546,2025-08-17,2728.64
6979,38,2024-10-19,1752.54
6980,204,2025-08-29,2430.48
6981,116,2024-08-03,2006.44
6982,861,2026-01-09,6511.37
6983,281,2024-03-28,1287.87
6984,427,2024-05-18,1177.93
6985,812,2025-11-16,1522.74
6986,893,2024-02-26,2091.73
6987,198,2026-08-04,3519.89
6988,774,2024-01-31,4767.49
6989,655,2025-05-26,9824.77
6990,553,2026-08-17,7269.04
6991,151,2025-10-18,2501.11
6992,623,2025-09-08,2523.58
6993,552,2025-11-06,6953.88
6994,402,2025-11-19,2071.0
6995,529,2024-06-06,5544.93
6996,190,2024-10-28,571.46
6997,560,2024-07-06,4951.8
6998,138,2024-07-25,4385.56
6999,258,2024-07-21,2101.68
7000,446,2025-09-13,808.96
7001,146,2026-06-28,653.02
7002,823,2025-06-29,4109.82
7003,798,2024-01-16,4728.49
7004,427,2025-11-05,264.14
7005,513,2025-06-11,248.06
7006,263,2026-01-27,1035.29
7007,191,2025-01-02,1216.64
7008,865,2025-02-21,1614.6
7009,372,2025-10-04,4130.63
7010,859,2025-11-20,7952.03
7011,61,2024-08-02,8053.91
7012,97,2025-07-25,6051.37
7013,428,2026-07-26,7767.06
7014,704,2024-03-03,1279.5
7015,382,2024-11-18,5919.15
7016,756,2025-06-04,6587.31
7017,120,2026-06-21,477.78
7018,771,2026-08-01,9917.58
7019,400,2025-07-28,6841.04
7020,257,2025-06-17,1847.59
7021,576,2025-02-08,350.74
7022,701,2025-03-10,4037.18
7023,836,2025-12-16,2492.54
7024,79,2025-06-14,770.76
7025,633,2025-06-23,3455.78
7026,284,2026-04-02,2113.54
7027,453,2024-05-15,6885.01
7028,416,2026-07-22,233.41
7029,694,2025-11-17,7470.93
7030,359,2025-07-26,3221.03
7031,252,2025-07-19,5972.45
7032,439,2025-07-16,10580.11
7033,602,2025-07-05,4838.23
7034,762,2024-12-07,7372.21
7035,5,2025-12-20,559.67
7036,512,2024-09-03,660.4
7037,66,2025-09-29,2452.79
7038,558,2025-05-28,1734.66
7039,562,2024-12-23,5188.41
7040,770,2026-02-22,5182.93
7041,174,2024-11-06,8825.62
7042,716,2025-10-05,3198.45
7043,620,2024-09-01,560.77
7044,599,2024-07-14,8901.9
7045,574,2025-07-14,8566.24
7046,495,2026-08-09,2485.68
7047,58,2024-10-19,8766.2
7048,732,2024-04-21,2674.13
7049,354,2024-04-27,991.92
7050,95,2025-04-24,7222.85
7051,552,2026-02-02,1770.59
7052,853,2025-11-25,7970.92
7053,643,2024-07-22,889.27
7054,222,2026-03-25,15541.8
7055,735,2024-06-09,2433.37
7056,762,2025-06-29,2180.82
7057,298,2026-04-07,6794.83
7058,471,2026-02-26,4828.45
7059,754,2025-11-15,2459.62
7060,142,2024-11-18,2106.46
7061,319,2026-01-17,12132.66
7062,411,2025-01-11,3024.92
7063,7,2024-12-07,3141.78
