CARD_TXN_ID,CARD_ID,TXN_DATE,AMOUNT,MERCHANT_CATEGORY,IS_FRAUD
9966,69,2025-08-03,1277.98,Grocery,0
9967,476,2025-11-23,1825.1,Grocery,0
9968,567,2026-02-15,461.33,Entertainment,0
9969,69,2026-01-22,2198.65,Entertainment,1
9970,53,2026-07-07,2240.07,Healthcare,0
9971,160,2025-03-26,4799.81,Grocery,0
9972,155,2024-06-06,2062.88,Grocery,0
9973,160,2024-08-20,168.36,Electronics,0
9974,556,2024-08-22,273.69,Online Retail,0
9975,145,2025-07-08,928.89,Online Retail,0
9976,372,2024-03-26,1761.19,Dining,0
9977,235,2024-12-15,8427.06,Online Retail,0
9978,224,2025-12-12,5744.36,Entertainment,0
9979,636,2025-04-02,1573.37,Grocery,0
9980,224,2024-11-22,1002.24,Travel,0
9981,157,2025-05-17,2259.31,Fuel,0
9982,160,2024-05-05,2251.56,Travel,0
9983,649,2024-01-26,2031.42,Dining,0
9984,585,2025-12-02,431.31,Grocery,0
9985,385,2025-08-16,1339.33,Electronics,0
9986,386,2025-10-31,1285.28,Electronics,0
9987,362,2024-12-15,2945.52,Healthcare,0
9988,411,2024-08-04,5677.05,Online Retail,0
9989,472,2026-03-02,1283.24,Entertainment,0
9990,42,2025-12-15,2769.24,Entertainment,0
9991,564,2024-02-24,2.32,Travel,0
9992,529,2026-07-31,2626.22,Online Retail,0
9993,671,2025-06-26,640.76,Electronics,0
9994,300,2024-10-13,1032.04,Healthcare,0
9995,2,2024-12-17,2924.35,Travel,0
9996,261,2025-06-18,2259.63,Fuel,0
9997,279,2024-03-31,148.96,Entertainment,0
9998,428,2024-03-19,2961.79,Fuel,0
9999,126,2025-02-07,8217.65,Healthcare,0
10000,56,2026-07-21,404.29,Electronics,0
10001,107,2025-02-03,1262.12,Healthcare,0
10002,480,2026-04-16,1742.69,Dining,0
10003,103,2026-01-04,1618.58,Entertainment,0
10004,445,2026-04-06,4644.3,Travel,0
10005,497,2024-05-28,3712.84,Electronics,0
10006,399,2026-08-30,2643.12,Online Retail,0
10007,36,2026-03-20,1832.46,Healthcare,0
10008,80,2026-04-16,3736.25,Grocery,0
10009,586,2024-02-16,119.51,Entertainment,0
10010,436,2024-09-16,9145.5,Fuel,0
10011,527,2025-05-17,4839.84,Online Retail,0
10012,659,2025-09-06,5327.64,Healthcare,0
10013,287,2025-09-24,11357.45,Dining,0
10014,629,2026-08-12,4713.5,Entertainment,0
10015,298,2024-01-14,525.61,Entertainment,0
10016,633,2024-08-31,2463.76,Online Retail,0
10017,475,2024-03-08,4597.25,Grocery,0
10018,156,2025-06-03,2410.73,Fuel,0
10019,8,2024-09-23,2683.13,Travel,0
10020,641,2025-08-24,5908.23,Grocery,0
10021,271,2025-01-06,1806.83,Grocery,0
10022,604,2024-09-05,7031.12,Entertainment,0
10023,127,2024-12-03,1112.06,Dining,0
10024,322,2025-09-07,2701.84,Grocery,0
10025,127,2026-08-05,165.2,Online Retail,0
10026,84,2024-06-15,166.16,Online Retail,0
10027,386,2024-06-11,13338.24,Dining,0
10028,310,2026-07-27,2402.99,Fuel,0
10029,173,2026-05-18,1784.83,Fuel,0
10030,236,2026-05-19,2951.69,Entertainment,0
10031,263,2026-07-09,3776.05,Dining,0
10032,155,2024-07-27,628.0,Grocery,0
10033,503,2024-06-20,4713.57,Grocery,0
10034,207,2025-09-29,1418.95,Online Retail,0
10035,435,2026-01-09,12612.39,Grocery,1
10036,517,2026-03-22,2720.28,Entertainment,0
10037,232,2026-08-31,1300.0,Grocery,0
10038,46,2026-05-24,2703.05,Online Retail,0
10039,35,2024-08-29,369.05,Healthcare,0
10040,412,2024-10-13,3331.44,Electronics,0
10041,19,2025-05-05,3834.06,Grocery,0
10042,87,2024-10-17,1876.52,Entertainment,0
10043,342,2026-01-09,39.03,Travel,0
10044,200,2026-03-13,9617.35,Travel,0
10045,296,2025-12-17,1420.65,Fuel,1
10046,491,2024-01-09,4432.02,Travel,0
10047,558,2026-03-23,3586.31,Fuel,0
10048,270,2024-10-07,897.09,Travel,0
10049,58,2024-12-05,875.0,Fuel,0
10050,139,2025-06-29,2451.3,Grocery,0
10051,595,2024-04-27,585.41,Fuel,0
10052,10,2025-12-15,2409.37,Fuel,0
10053,149,2025-10-21,4781.74,Dining,0
10054,678,2025-03-12,1266.74,Travel,0
10055,246,2024-11-27,1954.34,Online Retail,0
10056,24,2024-10-04,3208.13,Travel,0
10057,602,2025-09-21,6775.44,Travel,0
10058,518,2026-08-22,3443.74,Electronics,0
10059,587,2025-04-06,1151.73,Dining,0
10060,474,2026-08-08,5445.58,Dining,0
10061,361,2025-03-23,4530.2,Dining,0
10062,497,2024-01-05,5300.63,Travel,0
10063,58,2026-05-09,1582.42,Travel,0
10064,72,2024-12-08,6194.4,Online Retail,0
10065,414,2025-09-16,1290.05,Entertainment,0
10066,329,2025-04-02,868.14,Online Retail,0
10067,534,2025-08-31,6289.11,Entertainment,0
10068,654,2026-01-13,2310.08,Fuel,0
10069,184,2026-08-04,2371.01,Online Retail,0
10070,233,2026-07-23,597.7,Travel,0
10071,129,2024-09-20,709.39,Online Retail,1
10072,564,2024-01-22,917.23,Fuel,0
10073,348,2025-11-02,1446.03,Healthcare,0
10074,241,2024-07-17,1495.59,Dining,0
10075,525,2024-12-12,162.97,Travel,0
10076,326,2026-01-04,4448.04,Dining,0
10077,354,2025-08-06,9485.9,Fuel,0
10078,584,2025-08-06,598.37,Grocery,0
10079,168,2026-03-07,2135.67,Travel,0
10080,460,2025-09-08,5108.81,Dining,0
10081,609,2026-06-18,5948.16,Entertainment,0
10082,615,2024-07-11,1372.43,Fuel,0
10083,611,2025-02-20,6265.94,Fuel,0
10084,149,2025-03-06,5505.26,Travel,0
10085,461,2026-03-22,664.57,Fuel,0
10086,402,2026-03-25,6042.15,Entertainment,0
10087,53,2024-11-22,1447.69,Dining,0
10088,377,2026-06-15,5983.43,Healthcare,0
10089,163,2025-10-06,6670.49,Fuel,0
10090,363,2024-08-17,5272.21,Healthcare,0
10091,434,2026-05-05,7754.83,Travel,0
10092,489,2024-06-16,673.6,Dining,0
10093,547,2025-10-30,3963.93,Fuel,0
10094,410,2026-06-27,2491.12,Electronics,0
10095,332,2025-11-19,4105.76,Electronics,0
10096,682,2025-05-04,1991.18,Fuel,0
10097,213,2026-03-27,1305.12,Electronics,0
10098,208,2024-07-03,3187.74,Electronics,0
10099,620,2024-09-03,4677.02,Electronics,0
10100,676,2025-09-20,1170.13,Online Retail,0
10101,267,2025-12-29,613.97,Electronics,0
10102,604,2024-09-24,5227.99,Fuel,0
10103,642,2025-09-13,653.67,Dining,0
10104,597,2026-02-08,646.88,Electronics,0
10105,373,2025-06-16,1149.07,Grocery,0
10106,532,2024-06-08,4978.57,Online Retail,0
10107,430,2026-08-08,5622.46,Travel,0
10108,25,2024-12-14,2153.35,Entertainment,0
10109,88,2025-02-06,7106.65,Dining,0
10110,659,2025-07-12,9119.31,Travel,0
10111,188,2024-08-16,1773.45,Electronics,0
10112,123,2024-03-13,3906.86,Grocery,0
10113,683,2026-03-29,924.81,Travel,0
10114,238,2026-01-03,116.64,Electronics,0
10115,504,2024-06-29,2144.51,Fuel,0
10116,552,2025-05-17,2706.58,Grocery,0
10117,334,2025-12-27,3639.64,Entertainment,0
10118,444,2026-08-16,2115.05,Dining,0
10119,365,2026-06-24,248.14,Travel,0
10120,319,2024-03-05,1434.49,Grocery,1
10121,62,2026-03-12,6055.42,Grocery,0
10122,74,2024-05-18,307.88,Electronics,0
10123,549,2025-09-09,2054.23,Online Retail,0
10124,597,2025-07-31,1265.88,Grocery,0
10125,50,2026-06-19,1587.46,Entertainment,0
10126,217,2025-07-22,5372.33,Grocery,0
10127,271,2025-04-21,10934.29,Entertainment,0
10128,29,2025-08-13,1045.43,Travel,1
10129,288,2024-03-14,413.07,Dining,0
10130,666,2024-01-30,708.2,Online Retail,0
10131,423,2025-12-17,654.75,Electronics,0
10132,638,2025-04-29,2219.32,Electronics,0
10133,291,2025-11-29,5294.11,Online Retail,0
10134,529,2025-04-16,1453.61,Fuel,0
10135,673,2026-04-23,844.08,Healthcare,0
10136,378,2024-10-31,5421.07,Dining,0
10137,559,2025-01-30,388.57,Fuel,0
10138,137,2024-09-15,2285.63,Travel,0
10139,672,2024-05-21,3638.48,Travel,0
10140,691,2024-04-24,559.3,Entertainment,0
10141,364,2024-04-10,2300.7,Travel,0
10142,71,2024-04-07,5382.28,Entertainment,0
10143,212,2024-12-02,1379.1,Dining,0
10144,213,2025-03-10,3730.98,Fuel,0
10145,687,2026-02-12,220.76,Electronics,0
10146,42,2026-03-14,894.95,Travel,0
10147,57,2025-05-23,542.7,Dining,0
10148,584,2025-07-31,1732.69,Healthcare,0
10149,649,2024-06-15,814.56,Healthcare,0
10150,180,2024-09-12,8096.65,Fuel,0
10151,68,2024-08-23,3048.81,Fuel,0
10152,664,2025-04-27,510.63,Grocery,0
10153,565,2024-12-05,1253.6,Travel,0
10154,509,2024-07-23,1290.19,Entertainment,0
10155,546,2025-04-13,5458.1,Online Retail,0
10156,664,2024-04-25,3386.55,Healthcare,0
10157,462,2026-03-29,2162.65,Travel,0
10158,71,2026-01-08,3502.59,Online Retail,0
10159,548,2026-08-25,6084.14,Electronics,0
10160,60,2024-09-19,12497.24,Online Retail,0
10161,62,2025-08-07,9386.73,Grocery,0
10162,339,2026-03-02,2512.03,Entertainment,0
10163,262,2025-01-14,1558.28,Healthcare,0
10164,398,2026-06-30,3040.68,Online Retail,0
10165,236,2024-06-27,4635.2,Fuel,0
10166,592,2024-06-16,1068.21,Healthcare,0
10167,688,2025-05-13,2682.25,Grocery,0
10168,676,2024-12-12,3139.58,Electronics,0
10169,331,2025-08-20,8282.83,Dining,0
10170,370,2026-04-11,818.09,Grocery,0
10171,35,2024-11-14,232.19,Travel,0
10172,616,2025-12-22,5489.23,Fuel,0
10173,182,2024-11-11,6996.73,Travel,0
10174,174,2024-02-12,1442.0,Dining,0
10175,591,2026-03-18,4638.76,Entertainment,0
10176,687,2025-05-24,6300.31,Online Retail,0
10177,625,2025-10-05,3240.46,Entertainment,0
10178,17,2024-12-30,10915.06,Electronics,0
10179,650,2025-03-15,1930.07,Online Retail,0
10180,296,2026-03-09,4455.41,Entertainment,0
10181,101,2025-06-27,8926.16,Electronics,0
10182,106,2024-05-24,2795.03,Grocery,0
10183,482,2025-05-07,3119.77,Grocery,0
10184,566,2024-05-11,4571.06,Entertainment,0
10185,282,2024-06-19,5908.63,Grocery,0
10186,421,2026-08-18,2204.99,Dining,0
10187,515,2026-04-28,5503.13,Grocery,0
10188,296,2026-04-25,1785.79,Travel,0
10189,578,2024-03-29,7269.68,Entertainment,0
10190,205,2026-08-30,4780.37,Electronics,0
10191,183,2024-07-26,679.6,Electronics,0
10192,335,2024-06-22,639.43,Grocery,0
10193,351,2025-07-01,5826.56,Online Retail,0
10194,221,2025-01-06,124.67,Electronics,0
10195,230,2025-03-25,1803.76,Travel,0
10196,213,2026-04-24,5084.22,Healthcare,0
10197,320,2025-08-03,1209.58,Healthcare,0
10198,485,2024-10-18,2792.21,Dining,0
10199,204,2026-06-15,1147.14,Healthcare,0
10200,479,2025-11-19,609.64,Fuel,0
10201,238,2024-10-05,6824.63,Travel,0
10202,134,2024-02-22,815.83,Electronics,0
10203,191,2024-05-26,1023.75,Travel,0
10204,574,2024-07-17,1676.26,Grocery,0
10205,209,2024-04-28,1773.74,Dining,0
10206,455,2026-06-20,1990.19,Grocery,0
10207,405,2024-02-27,6514.75,Grocery,0
10208,485,2026-07-13,2954.13,Electronics,0
10209,421,2026-02-09,1347.18,Grocery,0
10210,697,2024-03-14,1959.74,Electronics,0
10211,645,2025-03-22,3921.96,Healthcare,0
10212,227,2024-01-07,52.61,Entertainment,0
10213,274,2024-09-06,1722.57,Dining,0
10214,257,2024-09-20,7728.02,Fuel,0
10215,461,2025-10-19,2288.3,Dining,0
10216,343,2024-07-05,2597.95,Fuel,0
10217,676,2026-01-27,1922.86,Fuel,0
10218,501,2025-11-18,6593.34,Travel,0
10219,327,2026-07-02,8493.12,Travel,0
10220,222,2025-06-21,10251.74,Online Retail,0
10221,546,2025-01-24,415.93,Healthcare,0
10222,581,2025-12-02,5174.48,Electronics,0
10223,679,2025-11-03,5243.21,Grocery,0
10224,383,2024-07-23,570.78,Grocery,0
10225,553,2024-09-20,1777.81,Electronics,0
10226,618,2025-09-15,2960.4,Dining,0
10227,57,2026-04-23,10636.58,Entertainment,0
10228,103,2025-05-26,2812.72,Fuel,0
10229,136,2026-06-04,3253.57,Entertainment,0
10230,161,2025-06-16,6160.65,Entertainment,0
10231,207,2025-09-06,1144.21,Grocery,0
10232,3,2024-12-22,975.94,Electronics,1
10233,481,2025-10-04,4497.83,Fuel,0
10234,425,2024-03-16,3524.92,Entertainment,0
10235,471,2025-10-05,1720.4,Online Retail,0
10236,550,2025-01-26,5980.24,Dining,0
10237,97,2025-07-30,8682.29,Travel,0
10238,229,2026-08-20,5880.63,Travel,0
10239,315,2025-03-03,1600.94,Grocery,0
10240,187,2025-10-22,2631.44,Fuel,0
10241,296,2025-12-22,1182.67,Online Retail,0
10242,326,2024-06-12,7800.79,Fuel,0
10243,483,2026-08-10,2534.62,Healthcare,0
10244,155,2025-06-25,266.05,Online Retail,0
10245,183,2025-12-28,4363.45,Online Retail,0
10246,200,2024-05-03,2660.11,Grocery,0
10247,167,2024-10-28,2260.69,Electronics,0
10248,579,2026-07-04,297.32,Healthcare,0
10249,418,2025-05-02,1138.56,Fuel,0
10250,563,2024-01-21,2878.53,Electronics,0
10251,58,2025-08-05,5095.44,Electronics,0
10252,496,2026-04-10,3765.44,Entertainment,0
10253,469,2024-03-21,934.61,Fuel,0
10254,551,2024-07-04,1402.6,Dining,0
10255,308,2025-04-24,806.37,Dining,0
10256,521,2025-01-25,1900.58,Fuel,0
10257,376,2024-04-09,4930.67,Fuel,0
10258,566,2024-07-06,1477.3,Fuel,0
10259,562,2025-05-12,1827.95,Travel,0
10260,591,2025-08-07,2349.04,Grocery,0
10261,127,2024-03-25,407.8,Fuel,0
10262,503,2025-12-01,3004.4,Fuel,0
10263,147,2024-12-18,2711.36,Fuel,0
10264,333,2026-08-31,2808.82,Entertainment,0
10265,631,2026-07-19,804.28,Electronics,0
10266,89,2025-08-26,10008.17,Online Retail,0
10267,519,2024-01-08,10514.0,Grocery,0
10268,214,2024-05-03,1795.58,Travel,0
10269,184,2024-09-24,136.27,Online Retail,0
10270,36,2025-03-05,668.58,Dining,0
10271,505,2024-12-28,733.89,Electronics,0
10272,581,2026-01-25,1990.33,Dining,0
10273,321,2025-07-29,1131.77,Fuel,0
10274,138,2024-10-16,1434.25,Grocery,0
10275,433,2026-07-30,5993.87,Grocery,0
10276,684,2026-05-22,1299.4,Electronics,0
10277,551,2025-09-15,7865.6,Travel,0
10278,532,2024-08-01,2431.68,Fuel,0
10279,32,2026-05-21,2606.77,Grocery,0
10280,630,2025-12-13,5168.71,Dining,0
10281,428,2024-06-07,6001.44,Travel,0
10282,455,2024-06-18,3648.9,Fuel,0
10283,237,2024-10-08,2415.05,Online Retail,0
10284,618,2025-09-06,1497.09,Online Retail,0
10285,362,2026-05-14,5503.12,Online Retail,0
10286,174,2024-05-15,4264.74,Fuel,0
10287,255,2024-01-06,1442.27,Electronics,0
10288,155,2025-10-27,1313.45,Fuel,0
10289,659,2025-03-18,6222.36,Grocery,0
10290,562,2024-03-17,6.88,Dining,0
10291,419,2025-03-17,2446.05,Grocery,0
10292,539,2024-02-08,2036.45,Travel,0
10293,593,2026-07-11,5521.17,Healthcare,0
10294,245,2026-04-20,4206.56,Grocery,0
10295,180,2025-03-13,577.72,Travel,0
10296,639,2026-03-14,1256.72,Grocery,0
10297,256,2026-06-02,2766.98,Entertainment,1
10298,29,2024-01-30,1331.44,Healthcare,0
10299,551,2025-07-24,454.51,Fuel,0
10300,157,2024-08-04,705.11,Electronics,0
10301,165,2024-10-19,8880.41,Entertainment,0
10302,492,2025-09-11,1494.92,Grocery,0
10303,700,2024-05-24,3376.8,Electronics,0
10304,63,2026-06-15,88.69,Fuel,0
10305,463,2025-04-22,4925.65,Entertainment,0
10306,234,2026-04-27,3532.02,Electronics,0
10307,628,2024-01-18,5300.83,Entertainment,0
10308,630,2026-02-10,395.93,Electronics,0
10309,74,2024-11-22,10428.27,Electronics,0
10310,33,2025-11-19,6687.98,Entertainment,0
10311,290,2025-05-24,364.3,Entertainment,0
10312,45,2025-07-14,1271.6,Electronics,0
10313,236,2025-06-28,3537.27,Travel,0
10314,122,2025-04-15,416.59,Dining,0
10315,680,2025-03-08,8578.11,Electronics,0
10316,497,2026-08-06,4671.13,Entertainment,0
10317,102,2026-07-28,1298.38,Travel,0
10318,435,2025-07-26,4190.28,Healthcare,0
10319,524,2024-05-24,1378.49,Grocery,0
10320,567,2024-02-21,9021.56,Dining,0
10321,442,2026-08-30,2746.48,Fuel,0
10322,411,2024-06-28,3358.22,Electronics,0
10323,596,2025-11-05,693.86,Fuel,0
10324,176,2025-11-23,1655.88,Dining,0
10325,685,2026-03-15,6145.62,Travel,0
10326,150,2024-10-25,1809.42,Dining,0
10327,565,2025-09-10,637.9,Travel,0
10328,677,2025-03-20,370.98,Travel,0
10329,177,2024-07-28,3031.62,Grocery,0
10330,457,2025-12-10,214.59,Fuel,0
10331,584,2026-01-01,3150.79,Online Retail,0
10332,210,2025-05-20,42.09,Entertainment,0
10333,369,2026-04-06,2748.37,Travel,0
10334,561,2025-08-28,2347.93,Dining,0
10335,458,2026-01-03,1262.74,Dining,0
10336,566,2026-01-01,2223.25,Online Retail,0
10337,197,2026-05-02,3882.87,Fuel,0
10338,356,2025-09-14,7516.39,Dining,0
10339,572,2024-03-02,1886.45,Healthcare,0
10340,158,2026-07-26,2799.9,Electronics,0
10341,312,2026-07-26,570.55,Online Retail,0
10342,369,2025-12-10,2741.62,Electronics,0
10343,566,2026-07-04,1970.46,Entertainment,0
10344,527,2024-07-20,3485.29,Online Retail,0
10345,300,2026-05-24,514.78,Online Retail,0
10346,668,2024-05-05,10977.97,Healthcare,0
10347,432,2025-09-13,1453.87,Travel,0
10348,433,2025-05-14,3000.31,Grocery,0
10349,73,2026-04-05,2369.55,Healthcare,0
10350,160,2025-06-04,3133.18,Entertainment,0
10351,65,2025-08-12,5682.54,Fuel,0
10352,12,2024-11-04,3436.81,Dining,0
10353,668,2025-04-24,8172.63,Electronics,0
10354,198,2024-12-25,6053.3,Electronics,0
10355,509,2026-06-26,319.34,Fuel,0
10356,367,2025-06-14,8440.25,Electronics,0
10357,121,2024-07-21,1680.75,Grocery,0
10358,569,2024-02-14,2247.85,Travel,0
10359,419,2026-04-10,240.58,Travel,0
10360,527,2025-08-31,5385.29,Electronics,0
10361,547,2025-03-05,1870.68,Grocery,0
10362,574,2024-10-04,1995.4,Travel,0
10363,420,2024-10-11,2510.44,Grocery,0
10364,114,2025-08-29,4759.92,Healthcare,0
10365,314,2025-05-08,7645.64,Electronics,0
10366,515,2025-06-03,210.54,Grocery,0
10367,585,2025-09-13,1574.65,Fuel,1
10368,368,2026-06-23,726.14,Dining,0
10369,36,2024-06-27,5614.84,Dining,0
10370,694,2025-09-05,4366.05,Fuel,0
10371,444,2026-01-02,3432.67,Dining,0
10372,391,2025-04-22,2061.14,Grocery,0
10373,332,2025-01-19,4811.83,Fuel,0
10374,303,2025-05-28,2754.73,Fuel,0
10375,454,2025-11-17,3838.21,Electronics,0
10376,439,2024-11-30,7012.45,Online Retail,0
10377,204,2024-06-02,3855.56,Online Retail,0
10378,275,2024-03-22,1975.73,Online Retail,0
10379,114,2024-02-24,980.44,Fuel,0
10380,221,2026-05-31,970.83,Online Retail,0
10381,682,2024-06-06,1390.27,Electronics,0
10382,176,2025-10-05,3343.58,Grocery,0
10383,605,2024-06-25,7565.27,Fuel,0
10384,309,2025-05-26,824.64,Healthcare,0
10385,637,2026-01-12,6744.96,Grocery,0
10386,401,2024-05-22,1227.19,Fuel,0
10387,539,2025-04-25,7658.99,Online Retail,0
10388,272,2025-02-17,1239.54,Entertainment,0
10389,46,2026-01-14,1105.92,Electronics,0
10390,250,2025-07-06,275.51,Healthcare,0
10391,440,2025-12-29,1574.28,Grocery,0
10392,164,2025-07-26,1360.88,Healthcare,0
10393,267,2024-08-27,3884.53,Electronics,0
10394,30,2025-07-06,883.57,Dining,0
10395,235,2026-06-07,2822.85,Dining,0
10396,69,2025-01-30,1354.76,Entertainment,0
10397,175,2026-01-19,5102.04,Online Retail,1
10398,270,2025-10-10,4517.43,Dining,0
10399,127,2024-03-24,4126.47,Travel,0
10400,57,2024-03-25,854.01,Entertainment,0
10401,98,2025-07-12,5482.5,Travel,0
10402,458,2024-07-08,1155.67,Healthcare,0
10403,85,2025-02-06,5032.04,Dining,1
10404,24,2025-03-10,336.68,Electronics,0
10405,499,2025-03-23,3705.74,Healthcare,0
10406,326,2025-12-08,3301.62,Grocery,0
10407,652,2024-12-23,3401.7,Healthcare,0
10408,269,2024-04-09,8319.48,Healthcare,0
10409,267,2025-04-28,713.67,Entertainment,0
10410,35,2026-04-24,5135.3,Entertainment,0
10411,75,2024-12-12,2835.75,Healthcare,0
10412,588,2026-01-14,9964.26,Grocery,0
10413,155,2025-03-27,1456.52,Dining,0
10414,51,2024-07-07,6076.12,Healthcare,0
10415,523,2025-06-15,9135.93,Fuel,0
10416,699,2025-04-14,774.76,Fuel,0
10417,244,2025-12-13,1327.56,Fuel,0
10418,270,2025-11-01,5150.07,Electronics,0
10419,464,2024-05-27,3950.68,Entertainment,0
10420,77,2024-02-25,1923.66,Electronics,0
10421,144,2024-05-10,3002.54,Online Retail,0
10422,612,2025-10-12,1844.17,Grocery,0
10423,530,2025-04-30,1902.79,Fuel,0
10424,102,2025-01-03,1159.35,Entertainment,0
10425,459,2025-04-08,4318.8,Online Retail,0
10426,670,2024-01-01,1296.98,Healthcare,0
10427,156,2025-07-03,272.77,Entertainment,0
10428,151,2024-06-06,2473.47,Fuel,0
10429,653,2025-08-21,3346.19,Electronics,0
10430,673,2024-06-02,591.15,Online Retail,0
10431,366,2024-09-24,2894.51,Entertainment,0
10432,336,2026-07-09,569.23,Online Retail,0
10433,154,2025-09-23,933.5,Travel,0
10434,40,2026-05-12,1065.27,Electronics,0
10435,397,2025-04-28,4104.09,Travel,0
10436,106,2025-12-06,685.41,Online Retail,0
10437,291,2025-04-28,5859.71,Electronics,0
10438,657,2025-09-06,6533.8,Travel,0
10439,643,2025-08-02,937.28,Travel,0
10440,324,2024-01-05,3941.19,Travel,0
10441,217,2025-08-19,3352.54,Fuel,0
10442,684,2024-05-07,3124.25,Online Retail,0
10443,621,2025-08-24,6858.79,Electronics,0
10444,423,2024-04-26,1712.51,Healthcare,0
10445,520,2026-03-20,2910.87,Electronics,0
10446,308,2025-07-25,3684.54,Online Retail,0
10447,476,2025-05-02,103.96,Travel,0
10448,389,2026-07-02,4793.08,Fuel,0
10449,129,2026-07-06,9580.85,Grocery,0
10450,49,2024-09-29,147.74,Electronics,0
10451,61,2026-07-11,3054.97,Online Retail,0
10452,560,2025-02-16,2015.4,Electronics,0
10453,606,2024-11-22,3369.18,Electronics,0
10454,360,2026-07-07,4790.6,Healthcare,0
10455,400,2026-05-09,1177.26,Healthcare,0
10456,644,2026-04-12,3422.9,Healthcare,0
10457,676,2025-02-14,6866.97,Dining,0
10458,501,2025-07-29,5408.61,Fuel,0
10459,362,2026-08-07,4403.19,Dining,0
10460,315,2024-02-10,1753.62,Electronics,0
10461,414,2026-06-23,1534.29,Entertainment,0
10462,525,2026-06-29,3123.23,Healthcare,0
10463,698,2025-03-04,3178.25,Grocery,0
10464,465,2024-02-06,5467.49,Grocery,0
10465,502,2024-12-06,3065.3,Online Retail,0
10466,18,2024-04-13,4817.73,Travel,0
10467,253,2025-10-30,257.07,Fuel,0
10468,196,2024-12-12,4285.13,Dining,0
10469,580,2024-12-24,4419.84,Online Retail,0
10470,179,2025-07-04,6522.75,Healthcare,0
10471,207,2025-10-05,140.08,Entertainment,0
10472,458,2024-05-06,8069.94,Electronics,0
10473,368,2025-02-14,2188.71,Electronics,0
10474,286,2024-04-01,1626.54,Travel,0
10475,167,2025-05-04,5070.67,Online Retail,0
10476,628,2024-11-19,1914.51,Travel,0
10477,697,2025-01-04,3698.61,Online Retail,0
10478,46,2024-06-25,3753.6,Electronics,0
10479,655,2026-02-15,14694.67,Dining,0
10480,577,2024-09-30,13209.66,Grocery,0
10481,612,2025-08-09,6138.05,Electronics,0
10482,309,2025-09-21,1084.29,Entertainment,0
10483,281,2025-10-28,3932.8,Electronics,0
10484,429,2024-01-07,722.8,Dining,0
10485,510,2026-03-11,2465.37,Dining,0
10486,654,2025-09-27,1855.3,Online Retail,0
10487,183,2026-02-15,10109.95,Online Retail,0
10488,677,2025-12-22,2124.42,Fuel,0
10489,273,2025-05-11,5699.64,Fuel,0
10490,465,2025-12-25,2840.6,Healthcare,0
10491,564,2024-09-04,5769.48,Grocery,0
10492,458,2024-11-28,97.01,Electronics,0
10493,40,2024-12-20,2337.43,Grocery,0
10494,615,2025-01-14,5631.29,Travel,0
10495,35,2025-06-22,5678.97,Travel,0
10496,377,2025-12-18,4624.62,Grocery,0
10497,463,2024-08-20,1598.51,Grocery,0
10498,176,2024-11-15,4690.62,Dining,0
10499,543,2026-01-31,4136.37,Electronics,0
10500,419,2026-01-31,3040.09,Online Retail,0
10501,269,2024-08-11,5302.31,Online Retail,0
10502,109,2024-04-10,902.69,Fuel,0
10503,473,2024-11-22,2327.22,Dining,0
10504,71,2024-04-26,361.47,Entertainment,0
10505,633,2025-09-08,477.66,Online Retail,0
10506,81,2025-12-03,1027.25,Entertainment,0
10507,70,2025-11-11,9055.57,Travel,0
10508,144,2024-11-27,5564.75,Fuel,0
10509,582,2025-01-19,1265.12,Grocery,0
10510,592,2025-04-17,1961.37,Dining,0
10511,408,2026-01-06,1682.02,Grocery,0
10512,557,2026-07-16,4143.74,Travel,0
10513,296,2026-05-29,969.41,Grocery,0
10514,698,2024-11-26,10250.33,Electronics,0
10515,37,2024-06-09,10725.93,Healthcare,0
10516,429,2024-02-20,3507.86,Online Retail,0
10517,269,2026-06-12,1726.9,Entertainment,0
10518,249,2026-07-08,7228.29,Entertainment,0
10519,556,2025-06-08,5328.91,Electronics,0
10520,538,2024-03-07,797.66,Electronics,0
10521,380,2025-03-13,2541.95,Entertainment,0
10522,611,2025-12-05,2427.79,Healthcare,0
10523,124,2026-02-14,65.21,Travel,0
10524,54,2026-01-31,4973.89,Travel,0
10525,163,2026-02-03,1824.84,Online Retail,0
10526,68,2024-04-03,3372.83,Fuel,0
10527,594,2025-10-27,6754.5,Dining,0
10528,360,2026-08-25,2921.7,Travel,0
10529,304,2025-02-02,5209.53,Fuel,0
10530,348,2025-05-15,2337.01,Entertainment,0
10531,67,2024-09-17,336.62,Healthcare,0
10532,454,2026-02-20,8344.5,Online Retail,0
10533,682,2024-12-17,8767.59,Healthcare,0
10534,100,2026-08-20,722.1,Grocery,0
10535,178,2025-07-12,10995.57,Healthcare,0
10536,545,2024-11-28,2014.94,Dining,0
10537,558,2025-07-03,2619.91,Travel,0
10538,198,2024-02-08,4790.12,Healthcare,0
10539,9,2026-06-19,3790.01,Healthcare,0
10540,504,2025-03-22,162.0,Grocery,0
10541,180,2025-03-21,7403.37,Travel,0
10542,567,2025-02-03,2290.78,Online Retail,0
10543,236,2025-10-11,1539.45,Electronics,0
10544,684,2026-01-31,4535.41,Electronics,0
10545,602,2025-10-05,3360.82,Travel,0
10546,48,2024-05-02,8445.68,Travel,0
10547,524,2025-12-14,7913.5,Travel,0
10548,504,2025-09-20,1512.77,Healthcare,0
